# u+ vs. y+ at Re-theta = 10000, from Coles velocity law
# along with van Driest damping near wall
# (see Bardina et al, NASA TM 110446, April 1997)
yp,up
0.1442058918006203E+04,   0.2372248561704795E+02
0.1444058999723271E+04,   0.2372819504875075E+02
0.1446059081440339E+04,   0.2373390096278848E+02
0.1448059163157408E+04,   0.2373960336453066E+02
0.1450059244874476E+04,   0.2374530225928951E+02
0.1452059326591544E+04,   0.2375099765232028E+02
0.1454059408308612E+04,   0.2375668954882152E+02
0.1456059490025681E+04,   0.2376237795393547E+02
0.1458059571742749E+04,   0.2376806287274830E+02
0.1460059653459817E+04,   0.2377374431029049E+02
0.1462059735176885E+04,   0.2377942227153709E+02
0.1464059816893953E+04,   0.2378509676140805E+02
0.1466059898611022E+04,   0.2379076778476849E+02
0.1468059980328090E+04,   0.2379643534642910E+02
0.1470060062045158E+04,   0.2380209945114632E+02
0.1472060143762227E+04,   0.2380776010362271E+02
0.1474060225479295E+04,   0.2381341730850725E+02
0.1476060307196363E+04,   0.2381907107039563E+02
0.1478060388913431E+04,   0.2382472139383050E+02
0.1480060470630499E+04,   0.2383036828330183E+02
0.1482060552347568E+04,   0.2383601174324718E+02
0.1484060634064636E+04,   0.2384165177805196E+02
0.1486060715781704E+04,   0.2384728839204975E+02
0.1488060797498772E+04,   0.2385292158952256E+02
0.1490060879215841E+04,   0.2385855137470115E+02
0.1492060960932909E+04,   0.2386417775176528E+02
0.1494061042649977E+04,   0.2386980072484401E+02
0.1496061124367045E+04,   0.2387542029801596E+02
0.1498061206084114E+04,   0.2388103647530961E+02
0.1500061287801182E+04,   0.2388664926070356E+02
0.1502061369518250E+04,   0.2389225865812680E+02
0.1504061451235318E+04,   0.2389786467145900E+02
0.1506061532952387E+04,   0.2390346730453077E+02
0.1508061614669455E+04,   0.2390906656112394E+02
0.1510061696386523E+04,   0.2391466244497180E+02
0.1512061778103591E+04,   0.2392025495975940E+02
0.1514061859820659E+04,   0.2392584410912378E+02
0.1516061941537728E+04,   0.2393142989665426E+02
0.1518062023254796E+04,   0.2393701232589271E+02
0.1520062104971864E+04,   0.2394259140033376E+02
0.1522062186688933E+04,   0.2394816712342512E+02
0.1524062268406001E+04,   0.2395373949856777E+02
0.1526062350123069E+04,   0.2395930852911630E+02
0.1528062431840137E+04,   0.2396487421837907E+02
0.1530062513557205E+04,   0.2397043656961853E+02
0.1532062595274274E+04,   0.2397599558605146E+02
0.1534062676991342E+04,   0.2398155127084916E+02
0.1536062758708410E+04,   0.2398710362713781E+02
0.1538062840425478E+04,   0.2399265265799859E+02
0.1540062922142547E+04,   0.2399819836646803E+02
0.1542063003859615E+04,   0.2400374075553818E+02
0.1544063085576683E+04,   0.2400927982815690E+02
0.1546063167293751E+04,   0.2401481558722807E+02
0.1548063249010820E+04,   0.2402034803561185E+02
0.1550063330727888E+04,   0.2402587717612491E+02
0.1552063412444956E+04,   0.2403140301154064E+02
0.1554063494162024E+04,   0.2403692554458946E+02
0.1556063575879093E+04,   0.2404244477795895E+02
0.1558063657596161E+04,   0.2404796071429418E+02
0.1560063739313229E+04,   0.2405347335619786E+02
0.1562063821030297E+04,   0.2405898270623064E+02
0.1564063902747366E+04,   0.2406448876691130E+02
0.1566063984464434E+04,   0.2406999154071697E+02
0.1568064066181502E+04,   0.2407549103008338E+02
0.1570064147898570E+04,   0.2408098723740506E+02
0.1572064229615639E+04,   0.2408648016503561E+02
0.1574064311332707E+04,   0.2409196981528785E+02
0.1576064393049775E+04,   0.2409745619043409E+02
0.1578064474766843E+04,   0.2410293929270638E+02
0.1580064556483911E+04,   0.2410841912429664E+02
0.1582064638200980E+04,   0.2411389568735694E+02
0.1584064719918048E+04,   0.2411936898399971E+02
0.1586064801635116E+04,   0.2412483901629795E+02
0.1588064883352185E+04,   0.2413030578628543E+02
0.1590064965069253E+04,   0.2413576929595691E+02
0.1592065046786321E+04,   0.2414122954726836E+02
0.1594065128503389E+04,   0.2414668654213718E+02
0.1596065210220457E+04,   0.2415214028244236E+02
0.1598065291937526E+04,   0.2415759077002475E+02
0.1600065373654594E+04,   0.2416303800668723E+02
0.1602065455371662E+04,   0.2416848199419491E+02
0.1604065537088730E+04,   0.2417392273427537E+02
0.1606065618805799E+04,   0.2417936022861883E+02
0.1608065700522867E+04,   0.2418479447887835E+02
0.1610065782239935E+04,   0.2419022548667008E+02
0.1612065863957003E+04,   0.2419565325357339E+02
0.1614065945674072E+04,   0.2420107778113113E+02
0.1616066027391140E+04,   0.2420649907084977E+02
0.1618066109108208E+04,   0.2421191712419966E+02
0.1620066190825276E+04,   0.2421733194261518E+02
0.1622066272542345E+04,   0.2422274352749496E+02
0.1624066354259413E+04,   0.2422815188020204E+02
0.1626066435976481E+04,   0.2423355700206410E+02
0.1628066517693549E+04,   0.2423895889437365E+02
0.1630066599410618E+04,   0.2424435755838819E+02
0.1632066681127686E+04,   0.2424975299533042E+02
0.1634066762844754E+04,   0.2425514520638842E+02
0.1636066844561822E+04,   0.2426053419271586E+02
0.1638066926278891E+04,   0.2426591995543217E+02
0.1640067007995959E+04,   0.2427130249562270E+02
0.1642067089713027E+04,   0.2427668181433897E+02
0.1644067171430095E+04,   0.2428205791259878E+02
0.1646067253147163E+04,   0.2428743079138644E+02
0.1648067334864232E+04,   0.2429280045165295E+02
0.1650067416581300E+04,   0.2429816689431615E+02
0.1652067498298368E+04,   0.2430353012026094E+02
0.1654067580015437E+04,   0.2430889013033942E+02
0.1656067661732505E+04,   0.2431424692537110E+02
0.1658067743449573E+04,   0.2431960050614305E+02
0.1660067825166641E+04,   0.2432495087341013E+02
0.1662067906883710E+04,   0.2433029802789506E+02
0.1664067988600778E+04,   0.2433564197028872E+02
0.1666068070317846E+04,   0.2434098270125023E+02
0.1668068152034914E+04,   0.2434632022140718E+02
0.1670068233751982E+04,   0.2435165453135575E+02
0.1672068315469051E+04,   0.2435698563166092E+02
0.1674068397186119E+04,   0.2436231352285666E+02
0.1676068478903187E+04,   0.2436763820544602E+02
0.1678068560620256E+04,   0.2437295967990138E+02
0.1680068642337324E+04,   0.2437827794666456E+02
0.1682068724054392E+04,   0.2438359300614704E+02
0.1684068805771460E+04,   0.2438890485873008E+02
0.1686068887488528E+04,   0.2439421350476490E+02
0.1688068969205597E+04,   0.2439951894457284E+02
0.1690069050922665E+04,   0.2440482117844556E+02
0.1692069132639733E+04,   0.2441012020664512E+02
0.1694069214356801E+04,   0.2441541602940424E+02
0.1696069296073870E+04,   0.2442070864692641E+02
0.1698069377790938E+04,   0.2442599805938603E+02
0.1700069459508006E+04,   0.2443128426692860E+02
0.1702069541225074E+04,   0.2443656726967090E+02
0.1704069622942143E+04,   0.2444184706770107E+02
0.1706069704659211E+04,   0.2444712366107887E+02
0.1708069786376279E+04,   0.2445239704983576E+02
0.1710069868093347E+04,   0.2445766723397507E+02
0.1712069949810416E+04,   0.2446293421347218E+02
0.1714070031527484E+04,   0.2446819798827464E+02
0.1716070113244552E+04,   0.2447345855830236E+02
0.1718070194961620E+04,   0.2447871592344774E+02
0.1720070276678689E+04,   0.2448397008357581E+02
0.1722070358395757E+04,   0.2448922103852439E+02
0.1724070440112825E+04,   0.2449446878810430E+02
0.1726070521829893E+04,   0.2449971333209939E+02
0.1728070603546962E+04,   0.2450495467026678E+02
0.1730070685264030E+04,   0.2451019280233701E+02
0.1732070766981098E+04,   0.2451542772801411E+02
0.1734070848698166E+04,   0.2452065944697583E+02
0.1736070930415234E+04,   0.2452588795887375E+02
0.1738071012132303E+04,   0.2453111326333341E+02
0.1740071093849371E+04,   0.2453633535995450E+02
0.1742071175566439E+04,   0.2454155424831095E+02
0.1744071257283508E+04,   0.2454676992795113E+02
0.1746071339000576E+04,   0.2455198239839792E+02
0.1748071420717644E+04,   0.2455719165914894E+02
0.1750071502434712E+04,   0.2456239770967661E+02
0.1752071584151780E+04,   0.2456760054942835E+02
0.1754071665868849E+04,   0.2457280017782669E+02
0.1756071747585917E+04,   0.2457799659426940E+02
0.1758071829302985E+04,   0.2458318979812967E+02
0.1760071911020053E+04,   0.2458837978875620E+02
0.1762071992737122E+04,   0.2459356656547338E+02
0.1764072074454190E+04,   0.2459875012758138E+02
0.1766072156171258E+04,   0.2460393047435633E+02
0.1768072237888326E+04,   0.2460910760505044E+02
0.1770072319605395E+04,   0.2461428151889213E+02
0.1772072401322463E+04,   0.2461945221508615E+02
0.1774072483039531E+04,   0.2462461969281376E+02
0.1776072564756599E+04,   0.2462978395123281E+02
0.1778072646473668E+04,   0.2463494498947790E+02
0.1780072728190736E+04,   0.2464010280666051E+02
0.1782072809907804E+04,   0.2464525740186913E+02
0.1784072891624872E+04,   0.2465040877416940E+02
0.1786072973341940E+04,   0.2465555692260419E+02
0.1788073055059009E+04,   0.2466070184619383E+02
0.1790073136776077E+04,   0.2466584354393611E+02
0.1792073218493145E+04,   0.2467098201480654E+02
0.1794073300210214E+04,   0.2467611725775836E+02
0.1796073381927282E+04,   0.2468124927172276E+02
0.1798073463644350E+04,   0.2468637805560893E+02
0.1800073545361418E+04,   0.2469150360830426E+02
0.1802073627078486E+04,   0.2469662592867440E+02
0.1804073708795555E+04,   0.2470174501556343E+02
0.1806073790512623E+04,   0.2470686086779397E+02
0.1808073872229691E+04,   0.2471197348416727E+02
0.1810073953946760E+04,   0.2471708286346341E+02
0.1812074035663828E+04,   0.2472218900444135E+02
0.1814074117380896E+04,   0.2472729190583907E+02
0.1816074199097964E+04,   0.2473239156637374E+02
0.1818074280815032E+04,   0.2473748798474175E+02
0.1820074362532101E+04,   0.2474258115961892E+02
0.1822074444249169E+04,   0.2474767108966058E+02
0.1824074525966237E+04,   0.2475275777350167E+02
0.1826074607683305E+04,   0.2475784120975691E+02
0.1828074689400374E+04,   0.2476292139702085E+02
0.1830074771117442E+04,   0.2476799833386807E+02
0.1832074852834510E+04,   0.2477307201885324E+02
0.1834074934551578E+04,   0.2477814245051123E+02
0.1836075016268647E+04,   0.2478320962735726E+02
0.1838075097985715E+04,   0.2478827354788704E+02
0.1840075179702783E+04,   0.2479333421057678E+02
0.1842075261419851E+04,   0.2479839161388345E+02
0.1844075343136920E+04,   0.2480344575624475E+02
0.1846075424853988E+04,   0.2480849663607933E+02
0.1848075506571056E+04,   0.2481354425178687E+02
0.1850075588288124E+04,   0.2481858860174818E+02
0.1852075670005192E+04,   0.2482362968432531E+02
0.1854075751722261E+04,   0.2482866749786168E+02
0.1856075833439329E+04,   0.2483370204068221E+02
0.1858075915156397E+04,   0.2483873331109337E+02
0.1860075996873466E+04,   0.2484376130738334E+02
0.1862076078590534E+04,   0.2484878602782211E+02
0.1864076160307602E+04,   0.2485380747066161E+02
0.1866076242024670E+04,   0.2485882563413574E+02
0.1868076323741738E+04,   0.2486384051646058E+02
0.1870076405458807E+04,   0.2486885211583444E+02
0.1872076487175875E+04,   0.2487386043043798E+02
0.1874076568892943E+04,   0.2487886545843433E+02
0.1876076650610011E+04,   0.2488386719796916E+02
0.1878076732327080E+04,   0.2488886564717083E+02
0.1880076814044148E+04,   0.2489386080415049E+02
0.1882076895761216E+04,   0.2489885266700214E+02
0.1884076977478284E+04,   0.2490384123380280E+02
0.1886077059195353E+04,   0.2490882650261257E+02
0.1888077140912421E+04,   0.2491380847147475E+02
0.1890077222629489E+04,   0.2491878713841595E+02
0.1892077304346557E+04,   0.2492376250144617E+02
0.1894077386063626E+04,   0.2492873455855893E+02
0.1896077467780694E+04,   0.2493370330773136E+02
0.1898077549497762E+04,   0.2493866874692431E+02
0.1900077631214830E+04,   0.2494363087408243E+02
0.1902077712931899E+04,   0.2494858968713431E+02
0.1904077794648967E+04,   0.2495354518399253E+02
0.1906077876366035E+04,   0.2495849736255382E+02
0.1908077958083103E+04,   0.2496344622069911E+02
0.1910078039800172E+04,   0.2496839175629365E+02
0.1912078121517240E+04,   0.2497333396718711E+02
0.1914078203234308E+04,   0.2497827285121370E+02
0.1916078284951376E+04,   0.2498320840619220E+02
0.1918078366668444E+04,   0.2498814062992615E+02
0.1920078448385513E+04,   0.2499306952020387E+02
0.1922078530102581E+04,   0.2499799507479862E+02
0.1924078611819649E+04,   0.2500291729146865E+02
0.1926078693536718E+04,   0.2500783616795731E+02
0.1928078775253786E+04,   0.2501275170199316E+02
0.1930078856970854E+04,   0.2501766389129005E+02
0.1932078938687922E+04,   0.2502257273354723E+02
0.1934079020404990E+04,   0.2502747822644943E+02
0.1936079102122059E+04,   0.2503238036766697E+02
0.1938079183839127E+04,   0.2503727915485584E+02
0.1940079265556195E+04,   0.2504217458565780E+02
0.1942079347273263E+04,   0.2504706665770048E+02
0.1944079428990332E+04,   0.2505195536859746E+02
0.1946079510707400E+04,   0.2505684071594839E+02
0.1948079592424468E+04,   0.2506172269733905E+02
0.1950079674141536E+04,   0.2506660131034144E+02
0.1952079755858605E+04,   0.2507147655251392E+02
0.1954079837575673E+04,   0.2507634842140125E+02
0.1956079919292741E+04,   0.2508121691453471E+02
0.1958080001009809E+04,   0.2508608202943217E+02
0.1960080082726878E+04,   0.2509094376359822E+02
0.1962080164443946E+04,   0.2509580211452420E+02
0.1964080246161014E+04,   0.2510065707968835E+02
0.1966080327878082E+04,   0.2510550865655583E+02
0.1968080409595151E+04,   0.2511035684257892E+02
0.1970080491312219E+04,   0.2511520163519698E+02
0.1972080573029287E+04,   0.2512004303183663E+02
0.1974080654746355E+04,   0.2512488102991179E+02
0.1976080736463424E+04,   0.2512971562682381E+02
0.1978080818180492E+04,   0.2513454681996150E+02
0.1980080899897560E+04,   0.2513937460670128E+02
0.1982080981614628E+04,   0.2514419898440723E+02
0.1984081063331696E+04,   0.2514901995043116E+02
0.1986081145048765E+04,   0.2515383750211275E+02
0.1988081226765833E+04,   0.2515865163677960E+02
0.1990081308482901E+04,   0.2516346235174731E+02
0.1992081390199970E+04,   0.2516826964431959E+02
0.1994081471917038E+04,   0.2517307351178831E+02
0.1996081553634106E+04,   0.2517787395143364E+02
0.1998081635351174E+04,   0.2518267096052408E+02
0.2000081717068242E+04,   0.2518746453631656E+02
0.2002081798785311E+04,   0.2519225467605655E+02
0.2004081880502379E+04,   0.2519704137697811E+02
0.2006081962219447E+04,   0.2520182463630397E+02
0.2008082043936515E+04,   0.2520660445124567E+02
0.2010082125653584E+04,   0.2521138081900356E+02
0.2012082207370652E+04,   0.2521615373676694E+02
0.2014082289087720E+04,   0.2522092320171414E+02
0.2016082370804789E+04,   0.2522568921101255E+02
0.2018082452521857E+04,   0.2523045176181878E+02
0.2020082534238925E+04,   0.2523521085127868E+02
0.2022082615955993E+04,   0.2523996647652743E+02
0.2024082697673061E+04,   0.2524471863468965E+02
0.2026082779390130E+04,   0.2524946732287946E+02
0.2028082861107198E+04,   0.2525421253820054E+02
0.2030082942824266E+04,   0.2525895427774626E+02
0.2032083024541334E+04,   0.2526369253859970E+02
0.2034083106258402E+04,   0.2526842731783379E+02
0.2036083187975471E+04,   0.2527315861251135E+02
0.2038083269692539E+04,   0.2527788641968515E+02
0.2040083351409607E+04,   0.2528261073639804E+02
0.2042083433126676E+04,   0.2528733155968302E+02
0.2044083514843744E+04,   0.2529204888656325E+02
0.2046083596560812E+04,   0.2529676271405223E+02
0.2048083678277880E+04,   0.2530147303915379E+02
0.2050083759994949E+04,   0.2530617985886223E+02
0.2052083841712017E+04,   0.2531088317016234E+02
0.2054083923429085E+04,   0.2531558297002952E+02
0.2056084005146153E+04,   0.2532027925542986E+02
0.2058084086863222E+04,   0.2532497202332015E+02
0.2060084168580290E+04,   0.2532966127064806E+02
0.2062084250297358E+04,   0.2533434699435211E+02
0.2064084332014426E+04,   0.2533902919136182E+02
0.2066084413731494E+04,   0.2534370785859775E+02
0.2068084495448563E+04,   0.2534838299297159E+02
0.2070084577165631E+04,   0.2535305459138621E+02
0.2072084658882699E+04,   0.2535772265073577E+02
0.2074084740599767E+04,   0.2536238716790577E+02
0.2076084822316835E+04,   0.2536704813977311E+02
0.2078084904033904E+04,   0.2537170556320621E+02
0.2080084985750972E+04,   0.2537635943506504E+02
0.2082085067468041E+04,   0.2538100975220121E+02
0.2084085149185109E+04,   0.2538565651145803E+02
0.2086085230902177E+04,   0.2539029970967061E+02
0.2088085312619245E+04,   0.2539493934366590E+02
0.2090085394336314E+04,   0.2539957541026279E+02
0.2092085476053382E+04,   0.2540420790627215E+02
0.2094085557770450E+04,   0.2540883682849694E+02
0.2096085639487518E+04,   0.2541346217373224E+02
0.2098085721204586E+04,   0.2541808393876535E+02
0.2100085802921655E+04,   0.2542270212037586E+02
0.2102085884638723E+04,   0.2542731671533569E+02
0.2104085966355791E+04,   0.2543192772040921E+02
0.2106086048072859E+04,   0.2543653513235326E+02
0.2108086129789928E+04,   0.2544113894791726E+02
0.2110086211506996E+04,   0.2544573916384325E+02
0.2112086293224064E+04,   0.2545033577686595E+02
0.2114086374941132E+04,   0.2545492878371291E+02
0.2116086456658200E+04,   0.2545951818110444E+02
0.2118086538375269E+04,   0.2546410396575383E+02
0.2120086620092337E+04,   0.2546868613436729E+02
0.2122086701809405E+04,   0.2547326468364411E+02
0.2124086783526473E+04,   0.2547783961027667E+02
0.2126086865243542E+04,   0.2548241091095053E+02
0.2128086946960610E+04,   0.2548697858234451E+02
0.2130087028677678E+04,   0.2549154262113073E+02
0.2132087110394747E+04,   0.2549610302397470E+02
0.2134087192111815E+04,   0.2550065978753537E+02
0.2136087273828883E+04,   0.2550521290846521E+02
0.2138087355545951E+04,   0.2550976238341027E+02
0.2140087437263020E+04,   0.2551430820901022E+02
0.2142087518980088E+04,   0.2551885038189849E+02
0.2144087600697156E+04,   0.2552338889870226E+02
0.2146087682414224E+04,   0.2552792375604255E+02
0.2148087764131292E+04,   0.2553245495053429E+02
0.2150087845848361E+04,   0.2553698247878641E+02
0.2152087927565429E+04,   0.2554150633740184E+02
0.2154088009282497E+04,   0.2554602652297763E+02
0.2156088090999565E+04,   0.2555054303210501E+02
0.2158088172716634E+04,   0.2555505586136943E+02
0.2160088254433702E+04,   0.2555956500735062E+02
0.2162088336150770E+04,   0.2556407046662271E+02
0.2164088417867838E+04,   0.2556857223575421E+02
0.2166088499584906E+04,   0.2557307031130816E+02
0.2168088581301975E+04,   0.2557756468984211E+02
0.2170088663019043E+04,   0.2558205536790824E+02
0.2172088744736111E+04,   0.2558654234205341E+02
0.2174088826453180E+04,   0.2559102560881923E+02
0.2176088908170248E+04,   0.2559550516474208E+02
0.2178088989887316E+04,   0.2559998100635323E+02
0.2180089071604384E+04,   0.2560445313017885E+02
0.2182089153321453E+04,   0.2560892153274014E+02
0.2184089235038521E+04,   0.2561338621055330E+02
0.2186089316755589E+04,   0.2561784716012968E+02
0.2188089398472657E+04,   0.2562230437797577E+02
0.2190089480189726E+04,   0.2562675786059332E+02
0.2192089561906794E+04,   0.2563120760447936E+02
0.2194089643623862E+04,   0.2563565360612626E+02
0.2196089725340930E+04,   0.2564009586202184E+02
0.2198089807057998E+04,   0.2564453436864937E+02
0.2200089888775067E+04,   0.2564896912248767E+02
0.2202089970492135E+04,   0.2565340012001113E+02
0.2204090052209203E+04,   0.2565782735768983E+02
0.2206090133926271E+04,   0.2566225083198954E+02
0.2208090215643340E+04,   0.2566667053937182E+02
0.2210090297360408E+04,   0.2567108647629405E+02
0.2212090379077476E+04,   0.2567549863920950E+02
0.2214090460794544E+04,   0.2567990702456743E+02
0.2216090542511613E+04,   0.2568431162881305E+02
0.2218090624228681E+04,   0.2568871244838768E+02
0.2220090705945749E+04,   0.2569310947972876E+02
0.2222090787662818E+04,   0.2569750271926992E+02
0.2224090869379886E+04,   0.2570189216344101E+02
0.2226090951096954E+04,   0.2570627780866820E+02
0.2228091032814022E+04,   0.2571065965137402E+02
0.2230091114531090E+04,   0.2571503768797741E+02
0.2232091196248159E+04,   0.2571941191489379E+02
0.2234091277965227E+04,   0.2572378232853508E+02
0.2236091359682295E+04,   0.2572814892530985E+02
0.2238091441399363E+04,   0.2573251170162326E+02
0.2240091523116432E+04,   0.2573687065387718E+02
0.2242091604833500E+04,   0.2574122577847026E+02
0.2244091686550568E+04,   0.2574557707179794E+02
0.2246091768267636E+04,   0.2574992453025255E+02
0.2248091849984704E+04,   0.2575426815022332E+02
0.2250091931701773E+04,   0.2575860792809649E+02
0.2252092013418841E+04,   0.2576294386025531E+02
0.2254092095135909E+04,   0.2576727594308015E+02
0.2256092176852977E+04,   0.2577160417294851E+02
0.2258092258570046E+04,   0.2577592854623509E+02
0.2260092340287114E+04,   0.2578024905931187E+02
0.2262092422004182E+04,   0.2578456570854810E+02
0.2264092503721251E+04,   0.2578887849031045E+02
0.2266092585438319E+04,   0.2579318740096297E+02
0.2268092667155387E+04,   0.2579749243686721E+02
0.2270092748872455E+04,   0.2580179359438224E+02
0.2272092830589524E+04,   0.2580609086986471E+02
0.2274092912306592E+04,   0.2581038425966893E+02
0.2276092994023660E+04,   0.2581467376014687E+02
0.2278093075740728E+04,   0.2581895936764827E+02
0.2280093157457796E+04,   0.2582324107852064E+02
0.2282093239174865E+04,   0.2582751888910938E+02
0.2284093320891933E+04,   0.2583179279575778E+02
0.2286093402609001E+04,   0.2583606279480707E+02
0.2288093484326069E+04,   0.2584032888259651E+02
0.2290093566043138E+04,   0.2584459105546340E+02
0.2292093647760206E+04,   0.2584884930974319E+02
0.2294093729477274E+04,   0.2585310364176947E+02
0.2296093811194342E+04,   0.2585735404787406E+02
0.2298093892911410E+04,   0.2586160052438706E+02
0.2300093974628479E+04,   0.2586584306763686E+02
0.2302094056345547E+04,   0.2587008167395027E+02
0.2304094138062615E+04,   0.2587431633965249E+02
0.2306094219779683E+04,   0.2587854706106722E+02
0.2308094301496752E+04,   0.2588277383451669E+02
0.2310094383213820E+04,   0.2588699665632169E+02
0.2312094464930889E+04,   0.2589121552280166E+02
0.2314094546647957E+04,   0.2589543043027470E+02
0.2316094628365025E+04,   0.2589964137505768E+02
0.2318094710082093E+04,   0.2590384835346623E+02
0.2320094791799161E+04,   0.2590805136181480E+02
0.2322094873516230E+04,   0.2591225039641674E+02
0.2324094955233298E+04,   0.2591644545358434E+02
0.2326095036950366E+04,   0.2592063652962887E+02
0.2328095118667434E+04,   0.2592482362086062E+02
0.2330095200384502E+04,   0.2592900672358898E+02
0.2332095282101571E+04,   0.2593318583412245E+02
0.2334095363818639E+04,   0.2593736094876874E+02
0.2336095445535707E+04,   0.2594153206383477E+02
0.2338095527252775E+04,   0.2594569917562675E+02
0.2340095608969844E+04,   0.2594986228045023E+02
0.2342095690686912E+04,   0.2595402137461010E+02
0.2344095772403980E+04,   0.2595817645441072E+02
0.2346095854121048E+04,   0.2596232751615590E+02
0.2348095935838116E+04,   0.2596647455614897E+02
0.2350096017555185E+04,   0.2597061757069285E+02
0.2352096099272253E+04,   0.2597475655609008E+02
0.2354096180989322E+04,   0.2597889150864285E+02
0.2356096262706390E+04,   0.2598302242465307E+02
0.2358096344423458E+04,   0.2598714930042242E+02
0.2360096426140526E+04,   0.2599127213225239E+02
0.2362096507857595E+04,   0.2599539091644433E+02
0.2364096589574663E+04,   0.2599950564929948E+02
0.2366096671291731E+04,   0.2600361632711906E+02
0.2368096753008799E+04,   0.2600772294620426E+02
0.2370096834725867E+04,   0.2601182550285635E+02
0.2372096916442936E+04,   0.2601592399337666E+02
0.2374096998160004E+04,   0.2602001841406667E+02
0.2376097079877072E+04,   0.2602410876122806E+02
0.2378097161594140E+04,   0.2602819503116274E+02
0.2380097243311208E+04,   0.2603227722017288E+02
0.2382097325028277E+04,   0.2603635532456100E+02
0.2384097406745345E+04,   0.2604042934062997E+02
0.2386097488462413E+04,   0.2604449926468310E+02
0.2388097570179481E+04,   0.2604856509302413E+02
0.2390097651896550E+04,   0.2605262682195735E+02
0.2392097733613618E+04,   0.2605668444778758E+02
0.2394097815330686E+04,   0.2606073796682023E+02
0.2396097897047754E+04,   0.2606478737536137E+02
0.2398097978764823E+04,   0.2606883266971777E+02
0.2400098060481891E+04,   0.2607287384619690E+02
0.2402098142198959E+04,   0.2607691090110704E+02
0.2404098223916028E+04,   0.2608094383075730E+02
0.2406098305633096E+04,   0.2608497263145762E+02
0.2408098387350164E+04,   0.2608899729951889E+02
0.2410098469067232E+04,   0.2609301783125294E+02
0.2412098550784301E+04,   0.2609703422297261E+02
0.2414098632501369E+04,   0.2610104647099179E+02
0.2416098714218437E+04,   0.2610505457162545E+02
0.2418098795935505E+04,   0.2610905852118969E+02
0.2420098877652573E+04,   0.2611305831600180E+02
0.2422098959369642E+04,   0.2611705395238029E+02
0.2424099041086710E+04,   0.2612104542664492E+02
0.2426099122803778E+04,   0.2612503273511678E+02
0.2428099204520846E+04,   0.2612901587411831E+02
0.2430099286237915E+04,   0.2613299483997332E+02
0.2432099367954983E+04,   0.2613696962900708E+02
0.2434099449672051E+04,   0.2614094023754633E+02
0.2436099531389119E+04,   0.2614490666191935E+02
0.2438099613106187E+04,   0.2614886889845596E+02
0.2440099694823256E+04,   0.2615282694348761E+02
0.2442099776540324E+04,   0.2615678079334740E+02
0.2444099858257392E+04,   0.2616073044437012E+02
0.2446099939974461E+04,   0.2616467589289228E+02
0.2448100021691529E+04,   0.2616861713525218E+02
0.2450100103408597E+04,   0.2617255416778996E+02
0.2452100185125665E+04,   0.2617648698684760E+02
0.2454100266842734E+04,   0.2618041558876898E+02
0.2456100348559802E+04,   0.2618433996989993E+02
0.2458100430276870E+04,   0.2618826012658827E+02
0.2460100511993938E+04,   0.2619217605518386E+02
0.2462100593711007E+04,   0.2619608775203860E+02
0.2464100675428075E+04,   0.2619999521350652E+02
0.2466100757145143E+04,   0.2620389843594381E+02
0.2468100838862211E+04,   0.2620779741570884E+02
0.2470100920579279E+04,   0.2621169214916220E+02
0.2472101002296348E+04,   0.2621558263266679E+02
0.2474101084013416E+04,   0.2621946886258779E+02
0.2476101165730484E+04,   0.2622335083529275E+02
0.2478101247447552E+04,   0.2622722854715163E+02
0.2480101329164621E+04,   0.2623110199453680E+02
0.2482101410881689E+04,   0.2623497117382313E+02
0.2484101492598757E+04,   0.2623883608138798E+02
0.2486101574315825E+04,   0.2624269671361130E+02
0.2488101656032894E+04,   0.2624655306687560E+02
0.2490101737749962E+04,   0.2625040513756606E+02
0.2492101819467030E+04,   0.2625425292207051E+02
0.2494101901184099E+04,   0.2625809641677951E+02
0.2496101982901167E+04,   0.2626193561808637E+02
0.2498102064618235E+04,   0.2626577052238720E+02
0.2500102146335303E+04,   0.2626960112608094E+02
0.2502102228052371E+04,   0.2627342742556938E+02
0.2504102309769440E+04,   0.2627724941725727E+02
0.2506102391486508E+04,   0.2628106709755226E+02
0.2508102473203576E+04,   0.2628488046286502E+02
0.2510102554920644E+04,   0.2628868950960925E+02
0.2512102636637713E+04,   0.2629249423420169E+02
0.2514102718354781E+04,   0.2629629463306221E+02
0.2516102800071849E+04,   0.2630009070261382E+02
0.2518102881788917E+04,   0.2630388243928269E+02
0.2520102963505985E+04,   0.2630766983949825E+02
0.2522103045223054E+04,   0.2631145289969314E+02
0.2524103126940122E+04,   0.2631523161630334E+02
0.2526103208657190E+04,   0.2631900598576815E+02
0.2528103290374258E+04,   0.2632277600453020E+02
0.2530103372091327E+04,   0.2632654166903560E+02
0.2532103453808395E+04,   0.2633030297573387E+02
0.2534103535525463E+04,   0.2633405992107799E+02
0.2536103617242532E+04,   0.2633781250152452E+02
0.2538103698959600E+04,   0.2634156071353353E+02
0.2540103780676668E+04,   0.2634530455356870E+02
0.2542103862393736E+04,   0.2634904401809735E+02
0.2544103944110805E+04,   0.2635277910359047E+02
0.2546104025827873E+04,   0.2635650980652276E+02
0.2548104107544941E+04,   0.2636023612337265E+02
0.2550104189262009E+04,   0.2636395805062235E+02
0.2552104270979077E+04,   0.2636767558475791E+02
0.2554104352696146E+04,   0.2637138872226920E+02
